Customer ID,Age,Gender,Annual Income,Spending Score,cluster,segment
1f670739-655c-4d9d-bb22-fc014695a69a,34,0,105771,95,3,Savers
b77d8e4d-0036-47d4-9515-643f0c5c1630,64,1,68716,50,2,Young Spenders
56eceade-1b1a-4e7f-a223-ebcde995a547,61,0,73912,27,4,Average Customers
2c5caf73-6ff0-49bb-9c14-0452beafba1d,44,0,31403,98,3,Savers
779ae66e-94c7-4225-9709-da85a829280f,72,1,80229,42,2,Young Spenders
b2d11521-ff15-430e-9481-ed59dbe65938,51,0,83513,32,0,High Value
9d6936d3-ca8b-4af9-b8cf-dcb58013a118,65,0,34529,54,4,Average Customers
754bcb91-a8e4-4657-be04-685b7fee3efb,57,1,36514,59,1,Budget Shoppers
0dee2cee-b68b-45b3-a835-284ff1f08e96,41,0,199722,49,0,High Value
578af37c-ea50-4d21-aecd-71f94fde6003,60,0,184297,47,4,Average Customers
f393d61c-34ef-4f00-a60c-9f9ab0b7c37b,37,1,85045,66,1,Budget Shoppers
bf90967d-e9bb-4238-a3cc-7a831911f021,84,1,124853,66,1,Budget Shoppers
43bb45f8-553e-4864-9fd8-f07c4a7eb505,31,0,160259,83,3,Savers
b476577e-cbef-442c-8035-dce524fdad50,40,0,176905,93,3,Savers
b084007f-d01d-4fb1-bb60-431586bc2bee,33,1,98071,42,2,Young Spenders
840f36da-5676-404c-81f3-08558ce9fbad,85,0,20115,94,3,Savers
79e24372-82ed-4a6c-9639-032925b57ab1,29,0,194216,21,0,High Value
a5493097-8a9d-4412-8a9a-8168eb1e1757,61,1,33997,49,2,Young Spenders
489fa873-9698-4ce2-86e9-2a362e4f4288,30,1,80352,83,1,Budget Shoppers
43f36fe0-b54e-4d4a-b1fc-ca572fea16a4,20,0,75113,22,0,High Value
22535881-d8ae-4652-9f99-e16abb4e6cb1,38,1,25143,64,1,Budget Shoppers
bcd182ad-baa5-4084-9234-178bf17cfc85,29,0,94886,6,0,High Value
4465d4e2-d71e-43cd-9bb6-9363808021e7,86,0,118424,98,3,Savers
61644b57-81ac-4114-998f-7232971b7a52,86,1,161674,16,2,Young Spenders
9982f8ee-f7b4-450c-a912-9ad3d4cd3cca,84,1,144090,78,1,Budget Shoppers
f2e21c3c-c52e-412a-92bd-8d20ea37ba5d,46,1,156232,63,1,Budget Shoppers
e573c5ae-e91f-42ce-a3b9-b976a5bea988,28,0,133254,38,0,High Value
6dffd33c-1a67-4a1c-96ff-3529eb766213,83,1,185237,35,2,Young Spenders
3c82d7a8-1583-416e-ad92-55a7cdc89629,57,1,185641,4,2,Young Spenders
b27cf1af-dc75-40ce-8f99-f791fd7052a7,46,0,58475,86,3,Savers
22b55301-25fc-4e75-bac8-a361ca625b19,26,0,167175,73,3,Savers
7bb2d1c4-3132-48f9-9d09-e00369a123de,28,0,95902,41,0,High Value
595c5942-6556-49ce-a750-f2ef140f853a,32,1,32477,100,1,Budget Shoppers
582b84db-2f86-4952-84d7-b23f7b52fb01,79,1,67093,93,1,Budget Shoppers
2c87ec64-e0ff-4a13-aebf-e541156aed86,81,0,105383,66,4,Average Customers
731ad62f-a858-4013-bcc1-f27919eb787b,77,1,63074,81,1,Budget Shoppers
032cd5d7-38c9-4c8b-ab31-a8d8a19c54bb,37,1,68272,44,2,Young Spenders
9422f7bf-c017-4d0f-a08d-42204692e38e,57,0,66381,63,3,Savers
317c4cae-ebfb-4107-a291-e9c76def640b,81,1,187287,60,1,Budget Shoppers
7381d379-6906-45ee-8ad2-e023e7cf0d9e,55,1,140525,9,2,Young Spenders
222ef535-e97c-4793-8f38-52d4f2e5f59d,60,0,100523,94,3,Savers
789e57da-09d3-41dd-9f86-b90c54bb33a8,74,0,170972,94,3,Savers
73f7ae1d-9410-43f9-ae72-5b55669422a3,89,1,111141,66,1,Budget Shoppers
397c2d40-4524-4d24-b6a5-07b612cd68ff,37,0,179075,32,0,High Value
82781ee3-90b0-40bb-a0ac-374f0e1ae5bb,29,0,57727,30,0,High Value
ee0c1f0f-8204-490c-9be4-984da5057481,40,0,111308,81,3,Savers
f9dbf7a7-e33f-4c5d-a7e5-1c62af801dc0,19,0,157929,77,0,High Value
6ac2a2d5-6e5c-4d54-9014-e5eaaf34a929,84,0,68030,59,4,Average Customers
998e7003-a9b2-41d9-a479-2a5c433beeec,70,1,134819,4,2,Young Spenders
7ec2d64d-ac10-4ebf-b708-8ed518f3122c,83,1,138779,86,1,Budget Shoppers
d2bcad6f-8c78-48c7-b948-29852cce56e1,63,1,83466,37,2,Young Spenders
e58aefac-543d-46a5-bad1-2f3533813620,44,0,48459,40,0,High Value
73c37942-b591-4e05-9b42-78ddee991f78,54,0,89512,4,4,Average Customers
ed393375-e4fb-4e9f-b8c7-1ed262659794,60,0,149839,30,4,Average Customers
40f8f7a6-fc49-4f6c-8d3f-8c24873f7ceb,77,0,46790,69,3,Savers
a0e442a8-73f6-478e-a030-642f01e7bdee,33,0,64289,33,0,High Value
8236d6a0-9911-4750-a6da-8f66e8e99376,68,0,22081,2,4,Average Customers
bea08913-cb1d-4beb-ae54-4412aa8d4482,67,0,174665,77,3,Savers
9054550a-19c1-4463-a8f4-ca9d524c1214,72,1,185218,96,1,Budget Shoppers
02e0cdd1-a7fc-42d3-979c-166222f8efc1,65,0,53719,16,4,Average Customers
0e116e71-bcee-4201-841f-12bf94a59b6a,33,0,59594,98,3,Savers
fd669b86-c261-4ff9-ad0d-bdff852114a9,42,1,84414,70,1,Budget Shoppers
60ff3e01-2a82-4e6e-b9e9-23f1e8fcd0cd,78,0,125114,91,3,Savers
60d54fd6-28cb-4b0f-b8e5-1a0a60816033,70,1,28484,57,1,Budget Shoppers
b1396767-68c9-4b83-874b-f526bc268d83,51,0,132453,37,0,High Value
afd224fb-13eb-426d-af9f-1b2677632f8b,67,1,182809,17,2,Young Spenders
33506c8a-8655-4015-baf0-6acce9b69580,62,1,98363,7,2,Young Spenders
fe45355b-9c20-4a7b-83c4-2211192fa114,33,1,180410,96,1,Budget Shoppers
2f00e0da-1bf2-4144-908a-bf1ad3865eb4,77,1,151892,56,1,Budget Shoppers
b7c9d348-f693-4f83-abee-46d373981b47,51,0,129145,82,3,Savers
62f4330d-9e7d-4abb-932c-b3ecdd008aec,64,1,197701,95,1,Budget Shoppers
2f2429e5-a659-4919-9bf8-4b6c8b345354,59,1,102085,49,2,Young Spenders
6a3f3ca9-5ec6-41f6-b162-71e9abb74a0c,44,0,90458,60,3,Savers
da20df11-c7a2-48f5-ae04-68e7c399b9b5,54,0,156419,71,3,Savers
c43b5fd8-045c-4519-b69b-a21541639393,64,0,176484,97,3,Savers
48193058-bce1-43de-b0dc-02d47e8ac177,30,0,78789,95,3,Savers
88092f90-5ad1-4932-b07d-8c571e133329,78,0,191732,99,3,Savers
b3b1e6ff-8e2f-48ca-96bc-2590e51614de,25,1,65846,71,1,Budget Shoppers
f568fd65-3384-4879-b18e-38e848f0cd47,31,0,170435,37,0,High Value
b998e05f-71d8-461e-b669-2aca6c2b57d2,41,1,183695,38,2,Young Spenders
1f78e1db-b703-4a08-a803-9acb5f724d87,49,1,60275,8,2,Young Spenders
6376f3de-7fb2-4895-a75d-3c7ef7aa0da2,58,1,59519,2,2,Young Spenders
72254678-5f98-485b-b43a-58d01e81ad9b,84,0,162392,85,3,Savers
a79dbedc-b56f-46a7-9cbe-33c172ecceec,34,1,50411,39,2,Young Spenders
bb38fcf7-e5b9-47fc-a77c-6a8dab821786,21,1,40748,64,1,Budget Shoppers
d5ec7ba2-b443-4d39-ae0b-4b83d49f1b38,89,1,69494,25,2,Young Spenders
835e031e-9b6b-4264-bd68-d35d451db283,77,1,131361,74,1,Budget Shoppers
c81e71fc-82f3-4cfd-b9ab-9d406f7e5242,34,1,177373,13,2,Young Spenders
9ed3c7cf-9820-4b42-8541-625ed115838b,43,1,168273,70,1,Budget Shoppers
2690dba0-8a40-43a0-b2e9-25895e7e1537,45,0,178794,87,3,Savers
0b05c7c4-0a5b-42b4-962d-df3bace0d3a4,55,1,139884,45,2,Young Spenders
945a9f76-c3c5-499a-bc40-5a5709626d21,38,1,59030,45,2,Young Spenders
7c660657-be00-40d4-8bf7-91ee1efa2282,79,0,64467,40,4,Average Customers
e50c50a1-4261-4abb-a642-d22a2e700fc1,25,0,163410,75,3,Savers
765a089e-4d6b-4bee-a0a6-813fbcf9518b,67,1,38904,43,2,Young Spenders
93e2dbc7-fc19-49ca-92f7-b38f52f4700f,62,0,159028,98,3,Savers
9bb2f2c7-d0de-4b96-9bd0-9d4302011ad1,41,1,85916,85,1,Budget Shoppers
536ba3b1-a87e-418d-99b9-3f2719af46a3,67,1,41000,4,2,Young Spenders
77192c96-96d4-4f43-8e09-33d9b3ee32ec,41,0,163630,80,3,Savers
9cdbfc10-21de-4a66-9441-391085f76753,24,0,194538,90,3,Savers
6981a06a-9c02-4506-85e0-c94fc013fb4d,48,1,45326,71,1,Budget Shoppers
d34e90b1-86da-47c6-9eef-1ffbae5c7054,66,0,51045,29,4,Average Customers
ffba0c3f-15dd-46cf-b31b-ffb38c8c21fd,30,1,22867,32,2,Young Spenders
6fe6069e-ca8a-453e-90bd-39b0f3d641a4,24,1,102482,50,1,Budget Shoppers
ed28186a-d3a1-4b68-85b3-3826c71392ae,70,0,176431,8,4,Average Customers
78b8d87d-df6d-4662-834c-139f1a04d408,67,0,187248,45,4,Average Customers
38547d71-b3f1-43aa-ad5d-3a4d26897a9e,60,0,20515,91,3,Savers
90f6cc54-29e0-43ce-bb66-d9ed02ae6109,60,1,50928,91,1,Budget Shoppers
a93ecd69-7bc5-41ec-9261-65339a588573,32,0,140977,17,0,High Value
7a00a2b7-457a-47f1-a9c4-923ac705e1fb,22,1,145891,80,1,Budget Shoppers
03f2959d-e114-4f2b-981a-156209f5e451,87,0,50435,48,4,Average Customers
8b587212-7f80-4824-ad4a-eedd268f2298,30,1,136287,84,1,Budget Shoppers
d2d5cad0-4281-4642-bec6-ff2505c0907a,75,1,151713,65,1,Budget Shoppers
04fb0ae4-3adc-46af-822d-81930cf51370,65,1,112362,15,2,Young Spenders
04b75842-dd10-41e1-9aa2-7f589bea7178,63,1,79943,18,2,Young Spenders
5b7cb150-e338-4f26-b241-4139b14bc3ee,20,1,183463,4,2,Young Spenders
f180b8e0-6da1-4460-8e3c-59f0ad62f013,57,0,104968,75,3,Savers
63e6457d-08d5-4ed4-abda-081ee4f84c80,40,0,76833,100,3,Savers
b054817e-e5b6-4172-9fe2-89467a86c549,19,1,159117,61,1,Budget Shoppers
6d204519-85d7-4c50-84cb-c7c1b9bf7646,67,0,164866,12,4,Average Customers
a4ea5b0a-d989-4ccb-8021-29c240ab5831,54,1,144393,100,1,Budget Shoppers
4ff40101-6cfd-486b-9bb2-550f8dd4667e,39,1,128195,52,1,Budget Shoppers
05e55e25-b43e-4167-8443-f6abf1554f3e,77,0,192886,57,4,Average Customers
2d8a997b-d0ce-4329-8b52-05e48f82ecc4,46,1,103706,37,2,Young Spenders
d4a36374-14f6-4c11-97cd-209e7d5501f0,20,0,129301,19,0,High Value
571ac52e-59f1-4398-a9d6-c5f2442adc2c,26,0,72530,12,0,High Value
06b5b337-e10c-4e74-9e91-bfb8c2d1c55d,25,0,136225,39,0,High Value
11d8346e-291a-458b-9964-bcedb3759694,18,1,128800,27,2,Young Spenders
54bc9e8b-ab96-4d67-8929-2c953aa8c379,80,1,46173,48,2,Young Spenders
fdc92c86-6a13-49aa-a3e6-84c513c1ae2d,64,1,149456,52,1,Budget Shoppers
aeaac1ba-36f0-4a45-8fd3-729f86b4012f,82,1,52446,69,1,Budget Shoppers
fa23e320-c3b8-41ae-9714-ddf525735895,50,0,39019,3,0,High Value
f40d8145-99e1-498a-91fc-5acde5b268d5,86,0,128189,66,4,Average Customers
df789f03-fede-47ab-84d0-9440f2a51626,68,0,197154,13,4,Average Customers
59f6176d-fe7b-435e-9a27-8cc7b672afec,28,0,31209,46,0,High Value
b77bb317-4107-47b3-a0a8-d89a57e1fa0f,39,0,157463,80,3,Savers
25bfdf7d-7aac-43f7-86b8-0abbd605ea5c,90,1,47697,30,2,Young Spenders
61bd3f7a-3832-49f5-9eec-bd723dcdc54e,34,1,103275,14,2,Young Spenders
14a30d88-cddb-4f0d-9dd8-eac3793dc563,74,0,165916,100,3,Savers
a0e2e77a-a915-4646-aed2-8a83a4d8da3a,79,0,174972,64,4,Average Customers
7496e943-3bfe-43a2-894a-cebb7a6e1e20,31,1,83201,91,1,Budget Shoppers
52e43660-d044-4df2-8f5c-4fc7b0d52afa,86,0,60232,43,4,Average Customers
4829cff4-8288-4272-ac0f-2389f7f4d22f,79,0,155725,1,4,Average Customers
384b0594-6bbf-4a48-bc54-3f58254d618a,49,0,131981,23,0,High Value
bd75c7aa-3ac1-44bc-8606-55f88b48db29,37,0,68376,34,0,High Value
8e9d8a88-f1e6-4da0-b75a-43c37c570920,61,1,92599,94,1,Budget Shoppers
f44cb001-f701-4de7-86e8-d81047782301,28,0,124196,72,3,Savers
98f345a6-1e1b-4a10-9e39-3728bab2ac86,23,1,29510,81,1,Budget Shoppers
35285226-f7c9-4747-81b8-c4de93b83cc9,30,0,93730,60,0,High Value
a93d3f6c-d7c4-43bb-a0d6-39dcacce0716,35,1,130272,2,2,Young Spenders
41b1a359-0348-4e08-899f-f4d2c6e59eb6,21,1,57700,16,2,Young Spenders
748269f3-1b05-44e5-b1a2-d24097417242,74,1,180946,58,1,Budget Shoppers
c6aa8aff-b38c-4d1d-9da3-bb7f90988bac,76,0,196738,48,4,Average Customers
819a67b0-dde9-428c-b386-df0cf3e78661,75,0,158492,77,3,Savers
61a977cf-5035-4253-8ff2-747130189914,57,1,119048,52,1,Budget Shoppers
b25f09af-4f51-4a0f-a4b9-2f1fb7f8226a,87,0,183214,80,3,Savers
b16c8441-9cd8-4460-9920-16bc8a4847b6,74,1,152564,69,1,Budget Shoppers
80632983-9b63-499b-be85-ba0bbf3e2bc5,50,0,86339,16,0,High Value
189976ea-a084-4ff8-a94e-597681c04d9b,67,1,139829,2,2,Young Spenders
9f4c2f89-422a-4d20-ba54-adcee4d35b63,41,0,199052,61,3,Savers
1e52c35e-3ca1-4f8b-8bd3-1eabc05a9bea,86,1,138587,44,2,Young Spenders
3da0586f-dd6f-4df1-9bee-4a975fd5e6c3,55,1,61264,50,2,Young Spenders
9869d0ef-a9bb-41f0-acee-726faceac8b5,90,0,44844,28,4,Average Customers
3b060e96-a4b6-44a1-b6c0-a551c8ac9915,27,1,194383,98,1,Budget Shoppers
081ae519-7aa6-444a-bd13-4eba6a3c5c1a,74,0,122955,96,3,Savers
d73e9297-31a9-48ca-9057-f0db265dfd99,51,0,94762,33,0,High Value
ebcbcbe5-4747-449a-9dc1-8c02e8611056,65,0,25952,5,4,Average Customers
ab6c36ad-1eab-4f0e-b289-6f2efe77ec88,31,0,199043,24,0,High Value
43c76a0c-d850-49db-acfd-42ae75eeebb1,33,1,89546,36,2,Young Spenders
c1b11541-b6bb-4373-8a1c-ff8719d60895,69,0,110321,22,4,Average Customers
4ac1acb9-e161-4564-a08d-b86009aeccd5,50,1,43292,31,2,Young Spenders
bd2bd951-381c-48c4-b128-f10e105e1cfa,64,1,159985,39,2,Young Spenders
245ba095-455f-48dd-a021-c74b0734eef7,20,1,117334,10,2,Young Spenders
6c8e7b99-0a07-4ba3-b1ca-3560ce37bcdc,84,1,27960,25,2,Young Spenders
53bc9428-fb91-4e03-9a0d-7a89380a0d65,24,0,181586,31,0,High Value
1357b004-b932-49a9-b3b5-d0bedbb33e0f,49,1,147094,53,1,Budget Shoppers
245915e0-b884-4d3a-9dab-537a9099ddda,35,1,140217,42,2,Young Spenders
35f51955-508c-449f-8fe8-b705047a78d7,64,0,156149,51,4,Average Customers
dd778efc-6b0d-434b-9daa-c7bbb02789e4,81,0,122060,46,4,Average Customers
8eca342a-2991-4876-ac22-ff560397847f,49,0,172943,23,0,High Value
ad4d14d7-a780-453e-9791-7b87e91648fe,46,0,112312,55,0,High Value
0f3c975a-256b-4e44-8946-9644974f40f0,56,0,128924,7,4,Average Customers
921e19c0-ccfa-4466-9c5b-73bf5381bae2,18,1,32159,95,1,Budget Shoppers
60e5841d-443f-423d-beac-569e381b33d1,72,1,113665,72,1,Budget Shoppers
f4669af7-8913-4e18-a412-bd4e9cc06f6c,40,0,111964,92,3,Savers
4b42cc8d-29b4-4351-8a47-ff73821734e8,62,0,177146,40,4,Average Customers
0d1bd29f-8db8-444c-a022-5d6a13cc9ae6,18,0,62281,44,0,High Value
535f7c0b-9b56-4618-bce4-8fda23e82738,36,1,152869,86,1,Budget Shoppers
5411b65e-0c15-492e-9d50-37d0f64509b5,22,0,152475,52,0,High Value
5608ab2a-429c-41c9-81fe-6a14f5e80784,23,0,127932,86,3,Savers
0d9acb1f-820d-4ff5-a897-df66704c5f90,32,1,24467,76,1,Budget Shoppers
0400e599-d27e-4df2-99c3-33bb50f2c5df,86,0,128030,57,4,Average Customers
e8b49465-04d8-4071-bac0-c9173715197f,89,0,25817,69,4,Average Customers
6fa4326c-6d73-49d5-9dca-59626abc8c7b,82,1,109838,59,1,Budget Shoppers
5c436f4a-d8a0-484c-a149-4e178353e725,73,1,69336,2,2,Young Spenders
bb997078-b5ea-431f-a434-be283cfb4349,79,0,132929,76,3,Savers
745d7a26-d832-4a11-941f-4babd61ac8bc,61,0,173100,30,4,Average Customers
57439a55-99f9-4eef-b830-378c03957773,50,1,32232,61,1,Budget Shoppers
3d894796-6a8f-490a-8549-be8f9b4a9faf,37,0,79491,7,0,High Value
837ac310-e8c2-4381-b139-49e8d20294c5,58,0,161773,57,3,Savers
33e82be1-57f7-494c-a59a-9e4a9e969c13,67,1,195916,62,1,Budget Shoppers
63971dc0-eedd-454f-be7f-fd5c9d74fc37,66,0,93896,99,3,Savers
b164b3bd-4be6-4b7e-a932-f01510537945,19,0,188154,18,0,High Value
ba428e62-ee09-46ab-bbd8-c039a0b3c8b1,86,0,30298,20,4,Average Customers
31d24f12-cfac-4341-89fa-123b6eda1778,64,0,154290,3,4,Average Customers
7ad0bdb1-f2d6-4a67-8695-4d0d80d60587,58,0,131683,72,3,Savers
4c1f1168-3c79-46dd-bbfe-f1194c8899a9,37,1,47517,83,1,Budget Shoppers
cfe716cd-002a-4c91-a999-30a06c48f06e,27,1,20177,48,2,Young Spenders
ee0ee786-b587-47eb-8f5a-054be21725a2,33,1,102397,52,1,Budget Shoppers
387c865c-b268-4f12-95e6-225e98bff7c0,63,0,173366,5,4,Average Customers
9c2c2912-58ea-4620-9c0f-e2037ee36b20,34,1,27788,91,1,Budget Shoppers
75af9759-2fed-4556-a387-c28f6ea05af4,52,0,71141,93,3,Savers
c70ccbb7-517a-4679-b9e4-c22859486f0b,81,1,167523,83,1,Budget Shoppers
ebeee93b-b370-4b5b-b4fa-0eb736715b6b,65,0,80208,38,4,Average Customers
37d16e60-640c-4dd7-91ef-fef19ffff205,86,0,123061,52,4,Average Customers
28f3878a-c95c-4926-9e61-2cd779a90dcd,32,1,121609,81,1,Budget Shoppers
32ea65f6-83ec-4652-bf83-c85710788fd0,22,1,97766,67,1,Budget Shoppers
83724d5a-18b3-4000-880c-281919d7013d,58,1,114106,24,2,Young Spenders
c1ec4b3d-2d85-47b0-a940-0e54c370b2b5,67,0,155012,34,4,Average Customers
b4f8228c-efec-4b76-8a6b-54da05c8f6ff,49,0,120279,100,3,Savers
0151eb28-1390-4967-9e59-2bcbc7e06663,32,1,134024,54,1,Budget Shoppers
1b9a2917-91b7-407c-9d11-ae651574c483,45,1,83081,45,2,Young Spenders
fe9466cd-335c-4b69-8bab-868a91ac23d4,45,0,59377,23,0,High Value
053bd231-a30c-4978-a209-3fb07d139546,85,0,152514,9,4,Average Customers
7802a35a-bc0d-4731-b2ce-5bcb2cfdac66,27,1,54102,46,2,Young Spenders
0f453ae7-bef2-43d5-8167-9a0c92985b23,34,0,31013,82,3,Savers
e0008a32-e262-4124-85ae-b024f0641e03,29,0,199772,11,0,High Value
0635b150-135a-42c9-8bb3-9b1e48880d61,71,1,81964,17,2,Young Spenders
cb866db2-81f5-4cf5-9ab6-928df4278ad5,41,0,46416,49,0,High Value
bdd9e44b-59ca-4a34-8031-c848ea72a5ec,59,1,167702,14,2,Young Spenders
b24f8097-cf7c-418e-aadf-ed5be3d66fb7,75,1,138654,41,2,Young Spenders
c913a9b1-f6fd-49d7-9805-2c5c4201433b,59,0,126898,86,3,Savers
63636660-a22d-4e13-87be-5500a13cf971,83,0,191494,35,4,Average Customers
74fba2c3-eee7-4686-8911-34bf043f9589,57,1,135000,34,2,Young Spenders
8a9c1526-c824-4bfe-b9dd-4dce29cfbc09,27,0,75045,88,3,Savers
9a7f6ea1-5395-4618-89eb-6ec64405e331,39,1,24152,90,1,Budget Shoppers
934b5e4d-4b5f-470d-bb37-d27227eb0501,40,1,114880,38,2,Young Spenders
107998e0-0a8b-4d2e-877a-17b532884d1c,87,1,192726,43,2,Young Spenders
6192ea8d-4287-4045-8037-b0c40a291cb9,83,1,181641,65,1,Budget Shoppers
f686920c-1b33-499f-9f75-cd32586a9c0d,27,1,101504,88,1,Budget Shoppers
3f50f547-12c2-4881-bba5-5e129cd9e663,39,0,69631,5,0,High Value
e91f5b81-07a6-452b-9cba-e3265708c481,52,0,185730,58,3,Savers
91ccdbe8-d2da-4e06-a9dc-549405074e29,62,1,191786,58,1,Budget Shoppers
c7ac6107-c7e0-4d1c-a9e4-c672f11fe030,80,0,174616,64,4,Average Customers
99c23b00-59da-4257-9b8b-8d43c382ad4d,26,0,45707,18,0,High Value
850097b9-1160-4f00-93b6-f71781e51ded,33,0,39158,46,0,High Value
eee4e68f-5834-4e2e-a3e6-0c4f02ee8b88,24,1,194337,100,1,Budget Shoppers
da9d6d93-d01d-494e-b812-904e3ef6999d,31,1,166672,86,1,Budget Shoppers
bf300c18-45f8-48c0-96ce-533dcfcc8371,34,0,95527,99,3,Savers
29ff2eb1-fe58-4daf-9435-fcd207b83a5d,36,0,158927,32,0,High Value
f34de5fb-1f96-41ad-b4ce-aba97fe9ada8,53,0,140333,97,3,Savers
b0e5d926-81c2-4f3c-9b12-8f8f03411cc5,55,0,128582,11,4,Average Customers
aefa93a9-9d37-4e4f-b727-043cc693a69a,19,1,93080,100,1,Budget Shoppers
f22ab49e-ee18-4fc2-807c-700270d1be7c,39,1,143435,1,2,Young Spenders
a1f7eede-cacb-419f-ba6b-83b902ff509b,63,1,162593,37,2,Young Spenders
4ea12609-1417-49e2-bdec-f19a7e6b0647,83,0,87602,98,3,Savers
75c2dbe7-074f-4ad1-a822-db3a8439d83a,64,0,141122,10,4,Average Customers
bdd015b8-3130-44af-a4b9-4fee7e6f0497,20,1,137206,17,2,Young Spenders
73a9fe1a-2aee-4236-963f-a6aba1c8ab02,54,1,60491,71,1,Budget Shoppers
a4d2409c-40db-4de8-bb99-bce6609ccc38,50,0,114960,89,3,Savers
a1c84db8-a4d6-4057-aafb-d057655ccef4,24,0,148919,97,3,Savers
ae8ffa8f-2b7d-4b19-ae91-1adb20caad98,56,1,192857,51,1,Budget Shoppers
9aa82139-797c-48a1-9641-f969d0e871d6,51,1,145083,87,1,Budget Shoppers
bff2197b-3d59-4404-bb41-db015967226c,53,1,101806,66,1,Budget Shoppers
57e1ec42-6289-4785-a850-3108cf461c4b,74,1,196075,34,2,Young Spenders
68e3e488-5879-49c0-a04c-4d475c5d8026,29,0,46628,37,0,High Value
06728c59-8535-4bfe-aca3-62977f62684d,83,0,39547,3,4,Average Customers
e1b7a47d-c1a1-4713-b39c-c356ede40037,63,1,96378,54,1,Budget Shoppers
8523e177-6679-4097-a06a-500f0f61bcfc,66,1,157614,28,2,Young Spenders
cf6c2e6d-d718-4b96-971a-8fed50de6cea,65,0,131679,86,3,Savers
c34aaabf-907e-42a8-87d9-dc63780d4572,34,0,114109,74,3,Savers
7f65c452-0eb1-4776-8a27-e8e094f51923,86,0,93843,81,3,Savers
1f69db4b-3abc-4410-a339-c972aa38293e,18,1,193206,40,2,Young Spenders
4d1e01fb-8f2d-400c-9d9c-dffe2fd6e536,20,1,25964,31,2,Young Spenders
4c251534-d6bd-4315-af97-240653bdb963,81,0,32308,83,3,Savers
f55b4a16-2a72-4ab2-b152-421ec36e1e2f,33,0,31084,69,3,Savers
25421c8e-d08e-4bc0-bf85-af31fe09ada7,66,0,172291,41,4,Average Customers
0d9e03cc-689e-4525-b24c-b0f319785332,78,0,182678,84,3,Savers
5b41eab4-707f-4940-a0a5-b7451673fee9,70,0,95467,70,3,Savers
43921cf4-d572-4431-8b58-8f2cea110c35,45,1,138506,28,2,Young Spenders
01845d62-f2f7-41ec-90f4-f0103bfeea3b,79,0,66280,95,3,Savers
387f0667-e690-41c3-b8cc-35f334f65446,73,0,197156,37,4,Average Customers
c4732b2b-2ad4-4b07-b39e-cb1c1697abb7,42,1,30104,56,1,Budget Shoppers
c615c9a6-097f-4928-b4d3-3f675f9c0bbb,60,1,142202,89,1,Budget Shoppers
bfc85800-9878-4a11-97c6-6de6eddff563,28,0,125419,99,3,Savers
cec74949-1d5f-4cfe-8d0d-dfdc1aead984,32,0,178262,49,0,High Value
b44857bd-0da5-4c15-8939-84fd80100035,79,1,197531,47,2,Young Spenders
976c12fc-6fd4-4125-8c88-f1d3c5f443c0,72,1,114434,9,2,Young Spenders
7b9a8e16-49e1-4367-a5ec-13237202e04d,63,1,150244,48,2,Young Spenders
bd3533ba-0cd0-4ca2-9cf5-20ab636ca6c7,89,1,193236,7,2,Young Spenders
f7602199-511b-4a7a-b2c7-eaa7d57e2a4a,65,0,25592,15,4,Average Customers
3c8f92f4-5dab-4fcf-abe4-293e531ae66e,39,0,79589,47,0,High Value
00bd11c3-9f5c-4060-bf5b-73cc2ba0069e,22,1,44917,57,1,Budget Shoppers
07b2318d-341f-441b-b8d2-6c52bd43aecb,35,0,57947,3,0,High Value
4be3e104-cd9a-43c8-862f-a9b3f6892053,26,1,99103,10,2,Young Spenders
dd2e6488-1811-43cc-8267-16bce7a3a47a,21,1,68924,44,2,Young Spenders
32458a2a-1d3c-4b51-81cc-c9872d4ab789,83,0,22195,31,4,Average Customers
e02b3f69-2a99-4050-84b2-212cda157c76,48,0,24748,23,0,High Value
469ffee3-a14c-4aea-ae41-6773994f669e,32,1,117035,73,1,Budget Shoppers
40e5ec73-108d-4ab2-bcc4-8412a1e75ffc,52,1,25584,65,1,Budget Shoppers
2a3c3178-4941-4b07-9e9b-2f4482fc0f81,71,1,165510,82,1,Budget Shoppers
1fa3e39a-b3f7-4cda-ad22-4e8c513670ef,65,1,158070,44,2,Young Spenders
5857d4b3-0b48-4622-9026-9bcb1c1f25e1,81,0,126256,96,3,Savers
3471beef-5d79-4f25-ace6-4851661c41ab,36,0,49329,43,0,High Value
fba76470-408d-48e8-b4c6-0862e25d05cc,61,0,113799,57,3,Savers
672e4176-f269-4856-9ef5-30efb29ad7d5,57,0,148828,10,4,Average Customers
042d7c10-198d-433e-970d-295ed96f399e,74,0,28591,83,3,Savers
f55f1607-cdf8-44ff-9915-281f603224cb,79,1,133590,73,1,Budget Shoppers
4c61a823-7407-40f4-82fe-2fc5b23c560f,67,0,97176,36,4,Average Customers
8eb18fed-fc4d-4426-959e-531e647d085c,89,0,161644,55,4,Average Customers
46a3f60f-155a-4699-9c57-45fe2cabfcf8,37,1,80776,63,1,Budget Shoppers
6dc9ac74-bccb-4244-911d-af4714bcf21d,42,0,25778,54,0,High Value
1d6efcea-0b71-47f0-84b1-5ca9bfde1925,71,1,30418,89,1,Budget Shoppers
8cfd5606-d715-435f-89b3-cb4679af9845,44,0,191114,12,0,High Value
d56432c2-8e22-456b-814e-f71c759f0375,42,1,35662,16,2,Young Spenders
