Year,Factory_Name,Product,Unity,Month,Quantity
2014,NESTLE CHILE S.A. - Los Angeles (Biobío),Skimmed powdered milk,Kg,Nov,0
2014,NESTLE CHILE S.A. - Los Angeles (Biobío),Total powdered milk,Kg,Nov,0
2014,NESTLE CHILE S.A. - Los Angeles (Biobío),Yogurt,Lts,Nov,0
2014,NESTLE CHILE S.A. - Los Angeles (Biobío),Cultured milk,Lts,Nov,0
2014,NESTLE CHILE S.A. - Los Angeles (Biobío),Small cheese,Kg,Nov,0
2014,NESTLE CHILE S.A. - Los Angeles (Biobío),Cheese,Kg,Nov,0
2014,NESTLE CHILE S.A. - Los Angeles (Biobío),Cream,Kg,Nov,68340
2014,NESTLE CHILE S.A. - Los Angeles (Biobío),Butter,Kg,Nov,63950
2014,NESTLE CHILE S.A. - Los Angeles (Biobío),Powdered whey,Kg,Nov,0
2014,NESTLE CHILE S.A. - Los Angeles (Biobío),Condensed milk,Kg,Nov,3870633
2014,NESTLE CHILE S.A. - Los Angeles (Biobío),Sweetened condensed milk,Kg,Nov,1160196
2014,NESTLE CHILE S.A. - Los Angeles (Biobío),Modified milk,Kg,Nov,0
2014,NESTLE CHILE S.A. - Los Angeles (Biobío),Evaporated milk,Kg,Nov,0
2014,NESTLE CHILE S.A. - Osorno (Los Lagos),Received milk volume,Lts,Nov,21314653
2014,NESTLE CHILE S.A. - Osorno (Los Lagos),Pasteurized milk 3.0% mg,Lts,Nov,0
2014,NESTLE CHILE S.A. - Osorno (Los Lagos),Pasteurized milk 2.5% mg,Lts,Nov,0
2014,NESTLE CHILE S.A. - Osorno (Los Lagos),Skimmed pasteurized milk,Lts,Nov,0
2014,NESTLE CHILE S.A. - Osorno (Los Lagos),Sterilized whole milk,Lts,Nov,0
2014,NESTLE CHILE S.A. - Osorno (Los Lagos),Sterilized semi-skimmed milk,Lts,Nov,0
2014,NESTLE CHILE S.A. - Osorno (Los Lagos),Sterilized skimmed milk,Lts,Nov,0
2014,NESTLE CHILE S.A. - Osorno (Los Lagos),Flavored sterilized milk,Lts,Nov,0
2014,NESTLE CHILE S.A. - Osorno (Los Lagos),Powdered milk 28% mg,Kg,Nov,709875
2014,NESTLE CHILE S.A. - Osorno (Los Lagos),Powdered milk 26% mg,Kg,Nov,200000
2014,NESTLE CHILE S.A. - Osorno (Los Lagos),Powdered milk 18% mg,Kg,Nov,0
2014,NESTLE CHILE S.A. - Osorno (Los Lagos),Powdered milk 20% mg,Kg,Nov,909875
2014,NESTLE CHILE S.A. - Osorno (Los Lagos),Powdered milk 12% mg,Kg,Nov,0
2014,NESTLE CHILE S.A. - Osorno (Los Lagos),Skimmed powdered milk,Kg,Nov,0
2014,NESTLE CHILE S.A. - Osorno (Los Lagos),Total powdered milk,Kg,Nov,909875
2014,NESTLE CHILE S.A. - Osorno (Los Lagos),Yogurt,Lts,Nov,0
2014,NESTLE CHILE S.A. - Osorno (Los Lagos),Cultured milk,Lts,Nov,0
2014,NESTLE CHILE S.A. - Osorno (Los Lagos),Small cheese,Kg,Nov,0
2014,NESTLE CHILE S.A. - Osorno (Los Lagos),Cheese,Kg,Nov,0
2014,NESTLE CHILE S.A. - Osorno (Los Lagos),Cream,Kg,Nov,0
2014,NESTLE CHILE S.A. - Osorno (Los Lagos),Butter,Kg,Nov,0
2014,NESTLE CHILE S.A. - Osorno (Los Lagos),Powdered whey,Kg,Nov,0
2014,NESTLE CHILE S.A. - Osorno (Los Lagos),Condensed milk,Kg,Nov,0
2014,NESTLE CHILE S.A. - Osorno (Los Lagos),Sweetened condensed milk,Kg,Nov,0
2014,NESTLE CHILE S.A. - Osorno (Los Lagos),Modified milk,Kg,Nov,0
2014,NESTLE CHILE S.A. - Osorno (Los Lagos),Evaporated milk,Kg,Nov,0
2014,NESTLE CHILE S.A. - Llanquihue (Los Lagos),Received milk volume,Lts,Nov,19949762
2014,NESTLE CHILE S.A. - Llanquihue (Los Lagos),Pasteurized milk 3.0% mg,Lts,Nov,0
2014,NESTLE CHILE S.A. - Llanquihue (Los Lagos),Pasteurized milk 2.5% mg,Lts,Nov,0
2014,NESTLE CHILE S.A. - Llanquihue (Los Lagos),Skimmed pasteurized milk,Lts,Nov,0
2014,NESTLE CHILE S.A. - Llanquihue (Los Lagos),Sterilized whole milk,Lts,Nov,0
2014,NESTLE CHILE S.A. - Llanquihue (Los Lagos),Sterilized semi-skimmed milk,Lts,Nov,0
2014,NESTLE CHILE S.A. - Llanquihue (Los Lagos),Sterilized skimmed milk,Lts,Nov,157770
2014,NESTLE CHILE S.A. - Llanquihue (Los Lagos),Flavored sterilized milk,Lts,Nov,0
2014,NESTLE CHILE S.A. - Llanquihue (Los Lagos),Powdered milk 28% mg,Kg,Nov,0
2014,NESTLE CHILE S.A. - Llanquihue (Los Lagos),Powdered milk 26% mg,Kg,Nov,0
2014,NESTLE CHILE S.A. - Llanquihue (Los Lagos),Powdered milk 18% mg,Kg,Nov,546952
2014,NESTLE CHILE S.A. - Llanquihue (Los Lagos),Powdered milk 20% mg,Kg,Nov,546952
2014,NESTLE CHILE S.A. - Llanquihue (Los Lagos),Powdered milk 12% mg,Kg,Nov,0
2014,NESTLE CHILE S.A. - Llanquihue (Los Lagos),Skimmed powdered milk,Kg,Nov,0
2014,NESTLE CHILE S.A. - Llanquihue (Los Lagos),Total powdered milk,Kg,Nov,546952
2014,NESTLE CHILE S.A. - Llanquihue (Los Lagos),Yogurt,Lts,Nov,0
2014,NESTLE CHILE S.A. - Llanquihue (Los Lagos),Cultured milk,Lts,Nov,0
2014,NESTLE CHILE S.A. - Llanquihue (Los Lagos),Small cheese,Kg,Nov,0
2014,NESTLE CHILE S.A. - Llanquihue (Los Lagos),Cheese,Kg,Nov,0
2014,NESTLE CHILE S.A. - Llanquihue (Los Lagos),Cream,Kg,Nov,627721
2014,NESTLE CHILE S.A. - Llanquihue (Los Lagos),Butter,Kg,Nov,0
2014,NESTLE CHILE S.A. - Llanquihue (Los Lagos),Powdered whey,Kg,Nov,0
2014,NESTLE CHILE S.A. - Llanquihue (Los Lagos),Condensed milk,Kg,Nov,0
2014,NESTLE CHILE S.A. - Llanquihue (Los Lagos),Sweetened condensed milk,Kg,Nov,0
2014,NESTLE CHILE S.A. - Llanquihue (Los Lagos),Modified milk,Kg,Nov,0
2014,NESTLE CHILE S.A. - Llanquihue (Los Lagos),Evaporated milk,Kg,Nov,0
2014,NESTLÉ CHILE S.A. (CANCURA) - Osorno (Los Lagos),Received milk volume,Lts,Nov,0
2014,NESTLÉ CHILE S.A. (CANCURA) - Osorno (Los Lagos),Pasteurized milk 3.0% mg,Lts,Nov,0
2014,NESTLÉ CHILE S.A. (CANCURA) - Osorno (Los Lagos),Pasteurized milk 2.5% mg,Lts,Nov,0
2014,NESTLÉ CHILE S.A. (CANCURA) - Osorno (Los Lagos),Skimmed pasteurized milk,Lts,Nov,0
2014,NESTLÉ CHILE S.A. (CANCURA) - Osorno (Los Lagos),Sterilized whole milk,Lts,Nov,0
2014,NESTLÉ CHILE S.A. (CANCURA) - Osorno (Los Lagos),Sterilized semi-skimmed milk,Lts,Nov,0
2014,NESTLÉ CHILE S.A. (CANCURA) - Osorno (Los Lagos),Sterilized skimmed milk,Lts,Nov,0
2014,NESTLÉ CHILE S.A. (CANCURA) - Osorno (Los Lagos),Flavored sterilized milk,Lts,Nov,0
2014,NESTLÉ CHILE S.A. (CANCURA) - Osorno (Los Lagos),Powdered milk 28% mg,Kg,Nov,0
2014,NESTLÉ CHILE S.A. (CANCURA) - Osorno (Los Lagos),Powdered milk 26% mg,Kg,Nov,764773
2014,NESTLÉ CHILE S.A. (CANCURA) - Osorno (Los Lagos),Powdered milk 18% mg,Kg,Nov,0
2014,NESTLÉ CHILE S.A. (CANCURA) - Osorno (Los Lagos),Powdered milk 20% mg,Kg,Nov,764773
2014,NESTLÉ CHILE S.A. (CANCURA) - Osorno (Los Lagos),Powdered milk 12% mg,Kg,Nov,1500838
2014,NESTLÉ CHILE S.A. (CANCURA) - Osorno (Los Lagos),Skimmed powdered milk,Kg,Nov,0
2014,NESTLÉ CHILE S.A. (CANCURA) - Osorno (Los Lagos),Total powdered milk,Kg,Nov,2265611
2014,NESTLÉ CHILE S.A. (CANCURA) - Osorno (Los Lagos),Yogurt,Lts,Nov,0
2014,NESTLÉ CHILE S.A. (CANCURA) - Osorno (Los Lagos),Cultured milk,Lts,Nov,0
2014,NESTLÉ CHILE S.A. (CANCURA) - Osorno (Los Lagos),Small cheese,Kg,Nov,0
2014,NESTLÉ CHILE S.A. (CANCURA) - Osorno (Los Lagos),Cheese,Kg,Nov,0
2014,NESTLÉ CHILE S.A. (CANCURA) - Osorno (Los Lagos),Cream,Kg,Nov,0
2014,NESTLÉ CHILE S.A. (CANCURA) - Osorno (Los Lagos),Butter,Kg,Nov,0
2014,NESTLÉ CHILE S.A. (CANCURA) - Osorno (Los Lagos),Powdered whey,Kg,Nov,0
2014,NESTLÉ CHILE S.A. (CANCURA) - Osorno (Los Lagos),Condensed milk,Kg,Nov,0
2014,NESTLÉ CHILE S.A. (CANCURA) - Osorno (Los Lagos),Sweetened condensed milk,Kg,Nov,0
2014,NESTLÉ CHILE S.A. (CANCURA) - Osorno (Los Lagos),Modified milk,Kg,Nov,0
2014,NESTLÉ CHILE S.A. (CANCURA) - Osorno (Los Lagos),Evaporated milk,Kg,Nov,0
2014,PROLESUR S.A. - Temuco (La Araucanía),Received milk volume,Lts,Nov,1243791
2014,PROLESUR S.A. - Temuco (La Araucanía),Pasteurized milk 3.0% mg,Lts,Nov,0
2014,PROLESUR S.A. - Temuco (La Araucanía),Pasteurized milk 2.5% mg,Lts,Nov,0
2014,PROLESUR S.A. - Temuco (La Araucanía),Skimmed pasteurized milk,Lts,Nov,0
2014,PROLESUR S.A. - Temuco (La Araucanía),Sterilized whole milk,Lts,Nov,0
2014,PROLESUR S.A. - Temuco (La Araucanía),Sterilized semi-skimmed milk,Lts,Nov,0
2014,PROLESUR S.A. - Temuco (La Araucanía),Sterilized skimmed milk,Lts,Nov,0
2014,PROLESUR S.A. - Temuco (La Araucanía),Flavored sterilized milk,Lts,Nov,0
2014,PROLESUR S.A. - Temuco (La Araucanía),Powdered milk 28% mg,Kg,Nov,0
2014,PROLESUR S.A. - Temuco (La Araucanía),Powdered milk 26% mg,Kg,Nov,0
2014,PROLESUR S.A. - Temuco (La Araucanía),Powdered milk 18% mg,Kg,Nov,0
2014,PROLESUR S.A. - Temuco (La Araucanía),Powdered milk 20% mg,Kg,Nov,0
2014,PROLESUR S.A. - Temuco (La Araucanía),Powdered milk 12% mg,Kg,Nov,0
2014,PROLESUR S.A. - Temuco (La Araucanía),Skimmed powdered milk,Kg,Nov,0
2014,PROLESUR S.A. - Temuco (La Araucanía),Total powdered milk,Kg,Nov,0
2014,PROLESUR S.A. - Temuco (La Araucanía),Yogurt,Lts,Nov,0
2014,PROLESUR S.A. - Temuco (La Araucanía),Cultured milk,Lts,Nov,0
2014,PROLESUR S.A. - Temuco (La Araucanía),Small cheese,Kg,Nov,0
2014,PROLESUR S.A. - Temuco (La Araucanía),Cheese,Kg,Nov,0
2014,PROLESUR S.A. - Temuco (La Araucanía),Cream,Kg,Nov,0
2014,PROLESUR S.A. - Temuco (La Araucanía),Butter,Kg,Nov,0
2014,PROLESUR S.A. - Temuco (La Araucanía),Powdered whey,Kg,Nov,0
2014,PROLESUR S.A. - Temuco (La Araucanía),Condensed milk,Kg,Nov,0
2014,PROLESUR S.A. - Temuco (La Araucanía),Sweetened condensed milk,Kg,Nov,0
2014,PROLESUR S.A. - Temuco (La Araucanía),Modified milk,Kg,Nov,0
2014,PROLESUR S.A. - Temuco (La Araucanía),Evaporated milk,Kg,Nov,0
2014,PROLESUR S.A. - Los Lagos (Los Ríos),Received milk volume,Lts,Nov,11816021
2014,PROLESUR S.A. - Los Lagos (Los Ríos),Pasteurized milk 3.0% mg,Lts,Nov,0
2014,PROLESUR S.A. - Los Lagos (Los Ríos),Pasteurized milk 2.5% mg,Lts,Nov,0
2014,PROLESUR S.A. - Los Lagos (Los Ríos),Skimmed pasteurized milk,Lts,Nov,0
2014,PROLESUR S.A. - Los Lagos (Los Ríos),Sterilized whole milk,Lts,Nov,0
2014,PROLESUR S.A. - Los Lagos (Los Ríos),Sterilized semi-skimmed milk,Lts,Nov,0
2014,PROLESUR S.A. - Los Lagos (Los Ríos),Sterilized skimmed milk,Lts,Nov,0
2014,PROLESUR S.A. - Los Lagos (Los Ríos),Flavored sterilized milk,Lts,Nov,0
2014,PROLESUR S.A. - Los Lagos (Los Ríos),Powdered milk 28% mg,Kg,Nov,0
2014,PROLESUR S.A. - Los Lagos (Los Ríos),Powdered milk 26% mg,Kg,Nov,0
2014,PROLESUR S.A. - Los Lagos (Los Ríos),Powdered milk 18% mg,Kg,Nov,0
2014,PROLESUR S.A. - Los Lagos (Los Ríos),Powdered milk 20% mg,Kg,Nov,0
2014,PROLESUR S.A. - Los Lagos (Los Ríos),Powdered milk 12% mg,Kg,Nov,0
2014,PROLESUR S.A. - Los Lagos (Los Ríos),Skimmed powdered milk,Kg,Nov,0
2014,PROLESUR S.A. - Los Lagos (Los Ríos),Total powdered milk,Kg,Nov,0
2014,PROLESUR S.A. - Los Lagos (Los Ríos),Yogurt,Lts,Nov,0
2014,PROLESUR S.A. - Los Lagos (Los Ríos),Cultured milk,Lts,Nov,0
2014,PROLESUR S.A. - Los Lagos (Los Ríos),Small cheese,Kg,Nov,0
2014,PROLESUR S.A. - Los Lagos (Los Ríos),Cheese,Kg,Nov,1427018
2014,PROLESUR S.A. - Los Lagos (Los Ríos),Cream,Kg,Nov,0
2014,PROLESUR S.A. - Los Lagos (Los Ríos),Butter,Kg,Nov,0
2014,PROLESUR S.A. - Los Lagos (Los Ríos),Powdered whey,Kg,Nov,297075
2014,PROLESUR S.A. - Los Lagos (Los Ríos),Condensed milk,Kg,Nov,0
2014,PROLESUR S.A. - Los Lagos (Los Ríos),Sweetened condensed milk,Kg,Nov,0
2014,PROLESUR S.A. - Los Lagos (Los Ríos),Modified milk,Kg,Nov,0
2014,PROLESUR S.A. - Los Lagos (Los Ríos),Evaporated milk,Kg,Nov,0
2014,PROLESUR S.A. - Osorno (Los Lagos),Received milk volume,Lts,Nov,29834754
2014,PROLESUR S.A. - Osorno (Los Lagos),Pasteurized milk 3.0% mg,Lts,Nov,0
2014,PROLESUR S.A. - Osorno (Los Lagos),Pasteurized milk 2.5% mg,Lts,Nov,0
2014,PROLESUR S.A. - Osorno (Los Lagos),Skimmed pasteurized milk,Lts,Nov,0
2014,PROLESUR S.A. - Osorno (Los Lagos),Sterilized whole milk,Lts,Nov,0
2014,PROLESUR S.A. - Osorno (Los Lagos),Sterilized semi-skimmed milk,Lts,Nov,0
2014,PROLESUR S.A. - Osorno (Los Lagos),Sterilized skimmed milk,Lts,Nov,0
2014,PROLESUR S.A. - Osorno (Los Lagos),Flavored sterilized milk,Lts,Nov,0
2014,PROLESUR S.A. - Osorno (Los Lagos),Powdered milk 28% mg,Kg,Nov,0
2014,PROLESUR S.A. - Osorno (Los Lagos),Powdered milk 26% mg,Kg,Nov,2541775
2014,PROLESUR S.A. - Osorno (Los Lagos),Powdered milk 18% mg,Kg,Nov,0
2014,PROLESUR S.A. - Osorno (Los Lagos),Powdered milk 20% mg,Kg,Nov,2541775
2014,PROLESUR S.A. - Osorno (Los Lagos),Powdered milk 12% mg,Kg,Nov,0
2014,PROLESUR S.A. - Osorno (Los Lagos),Skimmed powdered milk,Kg,Nov,673625
2014,PROLESUR S.A. - Osorno (Los Lagos),Total powdered milk,Kg,Nov,3215400
2014,PROLESUR S.A. - Osorno (Los Lagos),Yogurt,Lts,Nov,0
2014,PROLESUR S.A. - Osorno (Los Lagos),Cultured milk,Lts,Nov,0
2014,PROLESUR S.A. - Osorno (Los Lagos),Small cheese,Kg,Nov,0
2014,PROLESUR S.A. - Osorno (Los Lagos),Cheese,Kg,Nov,0
2014,PROLESUR S.A. - Osorno (Los Lagos),Cream,Kg,Nov,0
2014,PROLESUR S.A. - Osorno (Los Lagos),Butter,Kg,Nov,652255
2014,PROLESUR S.A. - Osorno (Los Lagos),Powdered whey,Kg,Nov,0
2014,PROLESUR S.A. - Osorno (Los Lagos),Condensed milk,Kg,Nov,0
2014,PROLESUR S.A. - Osorno (Los Lagos),Sweetened condensed milk,Kg,Nov,0
2014,PROLESUR S.A. - Osorno (Los Lagos),Modified milk,Kg,Nov,0
2014,PROLESUR S.A. - Osorno (Los Lagos),Evaporated milk,Kg,Nov,0
2014,QUILLAYES - PETEROA - Calera de Tango (Metropolitana),Received milk volume,Lts,Nov,1972473
2014,QUILLAYES - PETEROA - Calera de Tango (Metropolitana),Pasteurized milk 3.0% mg,Lts,Nov,0
2014,QUILLAYES - PETEROA - Calera de Tango (Metropolitana),Pasteurized milk 2.5% mg,Lts,Nov,0
2014,QUILLAYES - PETEROA - Calera de Tango (Metropolitana),Skimmed pasteurized milk,Lts,Nov,0
2014,QUILLAYES - PETEROA - Calera de Tango (Metropolitana),Sterilized whole milk,Lts,Nov,0
2014,QUILLAYES - PETEROA - Calera de Tango (Metropolitana),Sterilized semi-skimmed milk,Lts,Nov,0
2014,QUILLAYES - PETEROA - Calera de Tango (Metropolitana),Sterilized skimmed milk,Lts,Nov,0
2014,QUILLAYES - PETEROA - Calera de Tango (Metropolitana),Flavored sterilized milk,Lts,Nov,0
2014,QUILLAYES - PETEROA - Calera de Tango (Metropolitana),Powdered milk 28% mg,Kg,Nov,0
2014,QUILLAYES - PETEROA - Calera de Tango (Metropolitana),Powdered milk 26% mg,Kg,Nov,0
2014,QUILLAYES - PETEROA - Calera de Tango (Metropolitana),Powdered milk 18% mg,Kg,Nov,0
2014,QUILLAYES - PETEROA - Calera de Tango (Metropolitana),Powdered milk 20% mg,Kg,Nov,0
2014,QUILLAYES - PETEROA - Calera de Tango (Metropolitana),Powdered milk 12% mg,Kg,Nov,0
2014,QUILLAYES - PETEROA - Calera de Tango (Metropolitana),Skimmed powdered milk,Kg,Nov,0
2014,QUILLAYES - PETEROA - Calera de Tango (Metropolitana),Total powdered milk,Kg,Nov,0
2014,QUILLAYES - PETEROA - Calera de Tango (Metropolitana),Yogurt,Lts,Nov,241658
2014,QUILLAYES - PETEROA - Calera de Tango (Metropolitana),Cultured milk,Lts,Nov,0
2014,QUILLAYES - PETEROA - Calera de Tango (Metropolitana),Small cheese,Kg,Nov,292442
2014,QUILLAYES - PETEROA - Calera de Tango (Metropolitana),Cheese,Kg,Nov,13370
2014,QUILLAYES - PETEROA - Calera de Tango (Metropolitana),Cream,Kg,Nov,50020
2014,QUILLAYES - PETEROA - Calera de Tango (Metropolitana),Butter,Kg,Nov,12650
2014,QUILLAYES - PETEROA - Calera de Tango (Metropolitana),Powdered whey,Kg,Nov,0
2014,QUILLAYES - PETEROA - Calera de Tango (Metropolitana),Condensed milk,Kg,Nov,0
2014,QUILLAYES - PETEROA - Calera de Tango (Metropolitana),Sweetened condensed milk,Kg,Nov,0
2014,QUILLAYES - PETEROA - Calera de Tango (Metropolitana),Modified milk,Kg,Nov,0
2014,QUILLAYES - PETEROA - Calera de Tango (Metropolitana),Evaporated milk,Kg,Nov,0
2014,QUILLAYES - PETEROA - Victoria (La Araucanía),Received milk volume,Lts,Nov,2670595
2014,QUILLAYES - PETEROA - Victoria (La Araucanía),Pasteurized milk 3.0% mg,Lts,Nov,0
2014,QUILLAYES - PETEROA - Victoria (La Araucanía),Pasteurized milk 2.5% mg,Lts,Nov,0
2014,QUILLAYES - PETEROA - Victoria (La Araucanía),Skimmed pasteurized milk,Lts,Nov,0
2014,QUILLAYES - PETEROA - Victoria (La Araucanía),Sterilized whole milk,Lts,Nov,0
2014,QUILLAYES - PETEROA - Victoria (La Araucanía),Sterilized semi-skimmed milk,Lts,Nov,0
2014,QUILLAYES - PETEROA - Victoria (La Araucanía),Sterilized skimmed milk,Lts,Nov,0
2014,QUILLAYES - PETEROA - Victoria (La Araucanía),Flavored sterilized milk,Lts,Nov,0
2014,QUILLAYES - PETEROA - Victoria (La Araucanía),Powdered milk 28% mg,Kg,Nov,0
2014,QUILLAYES - PETEROA - Victoria (La Araucanía),Powdered milk 26% mg,Kg,Nov,0
2014,QUILLAYES - PETEROA - Victoria (La Araucanía),Powdered milk 18% mg,Kg,Nov,0
2014,QUILLAYES - PETEROA - Victoria (La Araucanía),Powdered milk 20% mg,Kg,Nov,0
2014,QUILLAYES - PETEROA - Victoria (La Araucanía),Powdered milk 12% mg,Kg,Nov,0
2014,QUILLAYES - PETEROA - Victoria (La Araucanía),Skimmed powdered milk,Kg,Nov,0
2014,QUILLAYES - PETEROA - Victoria (La Araucanía),Total powdered milk,Kg,Nov,0
2014,QUILLAYES - PETEROA - Victoria (La Araucanía),Yogurt,Lts,Nov,0
2014,QUILLAYES - PETEROA - Victoria (La Araucanía),Cultured milk,Lts,Nov,0
2014,QUILLAYES - PETEROA - Victoria (La Araucanía),Small cheese,Kg,Nov,0
2014,QUILLAYES - PETEROA - Victoria (La Araucanía),Cheese,Kg,Nov,248966
2014,QUILLAYES - PETEROA - Victoria (La Araucanía),Cream,Kg,Nov,0
2014,QUILLAYES - PETEROA - Victoria (La Araucanía),Butter,Kg,Nov,12800
2014,QUILLAYES - PETEROA - Victoria (La Araucanía),Powdered whey,Kg,Nov,129850
2014,QUILLAYES - PETEROA - Victoria (La Araucanía),Condensed milk,Kg,Nov,0
2014,QUILLAYES - PETEROA - Victoria (La Araucanía),Sweetened condensed milk,Kg,Nov,0
2014,QUILLAYES - PETEROA - Victoria (La Araucanía),Modified milk,Kg,Nov,0
2014,QUILLAYES - PETEROA - Victoria (La Araucanía),Evaporated milk,Kg,Nov,0
2014,QUILLAYES - PETEROA - Futrono (Los Ríos),Received milk volume,Lts,Nov,0
2014,QUILLAYES - PETEROA - Futrono (Los Ríos),Pasteurized milk 3.0% mg,Lts,Nov,0
2014,QUILLAYES - PETEROA - Futrono (Los Ríos),Pasteurized milk 2.5% mg,Lts,Nov,0
2014,QUILLAYES - PETEROA - Futrono (Los Ríos),Skimmed pasteurized milk,Lts,Nov,0
2014,QUILLAYES - PETEROA - Futrono (Los Ríos),Sterilized whole milk,Lts,Nov,0
2014,QUILLAYES - PETEROA - Futrono (Los Ríos),Sterilized semi-skimmed milk,Lts,Nov,0
2014,QUILLAYES - PETEROA - Futrono (Los Ríos),Sterilized skimmed milk,Lts,Nov,0
2014,QUILLAYES - PETEROA - Futrono (Los Ríos),Flavored sterilized milk,Lts,Nov,0
2014,QUILLAYES - PETEROA - Futrono (Los Ríos),Powdered milk 28% mg,Kg,Nov,0
2014,QUILLAYES - PETEROA - Futrono (Los Ríos),Powdered milk 26% mg,Kg,Nov,0
2014,QUILLAYES - PETEROA - Futrono (Los Ríos),Powdered milk 18% mg,Kg,Nov,0
2014,QUILLAYES - PETEROA - Futrono (Los Ríos),Powdered milk 20% mg,Kg,Nov,0
2014,QUILLAYES - PETEROA - Futrono (Los Ríos),Powdered milk 12% mg,Kg,Nov,0
2014,QUILLAYES - PETEROA - Futrono (Los Ríos),Skimmed powdered milk,Kg,Nov,0
2014,QUILLAYES - PETEROA - Futrono (Los Ríos),Total powdered milk,Kg,Nov,0
2014,QUILLAYES - PETEROA - Futrono (Los Ríos),Yogurt,Lts,Nov,0
2014,QUILLAYES - PETEROA - Futrono (Los Ríos),Cultured milk,Lts,Nov,0
2014,QUILLAYES - PETEROA - Futrono (Los Ríos),Small cheese,Kg,Nov,0
2014,QUILLAYES - PETEROA - Futrono (Los Ríos),Cheese,Kg,Nov,0
2014,QUILLAYES - PETEROA - Futrono (Los Ríos),Cream,Kg,Nov,0
2014,QUILLAYES - PETEROA - Futrono (Los Ríos),Butter,Kg,Nov,0
2014,QUILLAYES - PETEROA - Futrono (Los Ríos),Powdered whey,Kg,Nov,0
2014,QUILLAYES - PETEROA - Futrono (Los Ríos),Condensed milk,Kg,Nov,0
2014,QUILLAYES - PETEROA - Futrono (Los Ríos),Sweetened condensed milk,Kg,Nov,0
2014,QUILLAYES - PETEROA - Futrono (Los Ríos),Modified milk,Kg,Nov,0
2014,QUILLAYES - PETEROA - Futrono (Los Ríos),Evaporated milk,Kg,Nov,0
2014,SOPROLE - San Bernardo (Metropolitana),Received milk volume,Lts,Nov,9115673
2014,SOPROLE - San Bernardo (Metropolitana),Pasteurized milk 3.0% mg,Lts,Nov,0
2014,SOPROLE - San Bernardo (Metropolitana),Pasteurized milk 2.5% mg,Lts,Nov,140730
2014,SOPROLE - San Bernardo (Metropolitana),Skimmed pasteurized milk,Lts,Nov,0
2014,SOPROLE - San Bernardo (Metropolitana),Sterilized whole milk,Lts,Nov,4311680
2014,SOPROLE - San Bernardo (Metropolitana),Sterilized semi-skimmed milk,Lts,Nov,0
2014,SOPROLE - San Bernardo (Metropolitana),Sterilized skimmed milk,Lts,Nov,3357270
2014,SOPROLE - San Bernardo (Metropolitana),Flavored sterilized milk,Lts,Nov,3831800
2014,SOPROLE - San Bernardo (Metropolitana),Powdered milk 28% mg,Kg,Nov,0
2014,SOPROLE - San Bernardo (Metropolitana),Powdered milk 26% mg,Kg,Nov,0
2014,SOPROLE - San Bernardo (Metropolitana),Powdered milk 18% mg,Kg,Nov,0
2014,SOPROLE - San Bernardo (Metropolitana),Powdered milk 20% mg,Kg,Nov,0
2014,SOPROLE - San Bernardo (Metropolitana),Powdered milk 12% mg,Kg,Nov,0
2014,SOPROLE - San Bernardo (Metropolitana),Skimmed powdered milk,Kg,Nov,0
2014,SOPROLE - San Bernardo (Metropolitana),Total powdered milk,Kg,Nov,0
2014,SOPROLE - San Bernardo (Metropolitana),Yogurt,Lts,Nov,5983810
2014,SOPROLE - San Bernardo (Metropolitana),Cultured milk,Lts,Nov,904520
2014,SOPROLE - San Bernardo (Metropolitana),Small cheese,Kg,Nov,192050
2014,SOPROLE - San Bernardo (Metropolitana),Cheese,Kg,Nov,0
2014,SOPROLE - San Bernardo (Metropolitana),Cream,Kg,Nov,554420
2014,SOPROLE - San Bernardo (Metropolitana),Butter,Kg,Nov,0
2014,SOPROLE - San Bernardo (Metropolitana),Powdered whey,Kg,Nov,0
2014,SOPROLE - San Bernardo (Metropolitana),Condensed milk,Kg,Nov,0
2014,SOPROLE - San Bernardo (Metropolitana),Sweetened condensed milk,Kg,Nov,438120
2014,SOPROLE - San Bernardo (Metropolitana),Modified milk,Kg,Nov,0
2014,SOPROLE - San Bernardo (Metropolitana),Evaporated milk,Kg,Nov,0
2014,SOPROLE - Los Angeles (Biobío),Received milk volume,Lts,Nov,5181002
2014,SOPROLE - Los Angeles (Biobío),Pasteurized milk 3.0% mg,Lts,Nov,0
2014,SOPROLE - Los Angeles (Biobío),Pasteurized milk 2.5% mg,Lts,Nov,0
2014,SOPROLE - Los Angeles (Biobío),Skimmed pasteurized milk,Lts,Nov,0
2014,SOPROLE - Los Angeles (Biobío),Sterilized whole milk,Lts,Nov,0
2014,SOPROLE - Los Angeles (Biobío),Sterilized semi-skimmed milk,Lts,Nov,0
2014,SOPROLE - Los Angeles (Biobío),Sterilized skimmed milk,Lts,Nov,0
2014,SOPROLE - Los Angeles (Biobío),Flavored sterilized milk,Lts,Nov,0
2014,SOPROLE - Los Angeles (Biobío),Powdered milk 28% mg,Kg,Nov,0
2014,SOPROLE - Los Angeles (Biobío),Powdered milk 26% mg,Kg,Nov,0
2014,SOPROLE - Los Angeles (Biobío),Powdered milk 18% mg,Kg,Nov,0
2014,SOPROLE - Los Angeles (Biobío),Powdered milk 20% mg,Kg,Nov,0
2014,SOPROLE - Los Angeles (Biobío),Powdered milk 12% mg,Kg,Nov,0
